"ID","EMPRESA","FECHA_DOCUMENTO","REFERENCIA_DOCUMENTO","NUMERO_DOCUMENTO","MONEDA","TIPO_CAMBIO","DEBITO_CREDITO","CUENTA_CONTABLE","CODIGO_PROVEEDOR","IMPORTE","SUCURSAL","CONDICION_PAGO","FECHA_VENCIMIENTO","BLOQUEO_PAGO","SISTEMA_ORIGEN","FECHA_ENVIO","FECHA_CONTABLE","CLASE_DOCUMENTO","NUMERO_REFERENCIA","CENTRO_COSTO","CENTRO_BENEFICIO","NUMERO_UUID","FLAG_ENVIADO","FECHA_RECEPCION","","ORIGEN_ETL","IdPeriodo"
EBBA672E-4E5C-43D0-8D77-D7AEB787E3F0,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","324251",12044.73,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"40FF81F5-806A-4B6C-A947-4FAA8684F546","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","324251",10383.39,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"770095E4-7CCC-463F-B44B-503CC94767AE","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","324251",1661.34,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"44FF4113-EFE7-4B84-830E-215BEB1B45FF","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","32961",3616.34,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"224F3B2F-52A1-4874-8EDC-71243CA38FB9","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","32961",3117.54,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"44EEA709-E7F6-48C9-BA0C-84ED43002006","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","32961",498.80,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"44",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"20F6AA14-33A4-4DB5-9BC0-1CFE00DD19BA","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","303343",811.70,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"2703BCA4-E657-422D-9B8B-4CB72BCEE877","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","303343",699.74,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"55618732-9811-4319-8CDE-D3D04E7DC170","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","303343",111.96,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"11ADC352-C700-4DC7-BE61-C75C46E43E5C","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252206",2221.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F8A23A62-5A27-4CD4-AB5B-ED607BC0B52B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252206",1914.74,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
EC17627C-0ADE-4E17-BDAF-58E5C1C2CF2B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252206",306.36,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"45",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
E887D42F-297F-4DD3-9C2C-D193FF97A6A7,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250006",48.06,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"46",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"1A4BCEE3-0105-40DC-A7FF-353B850D19DC","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250006",41.43,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"46",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"4CA39652-2542-418F-9158-38CF2DAA9C76","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250006",6.63,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"46",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"496DC983-B9B3-4CCA-A91C-5BB9C74D1905","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250135",4049.78,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"47",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
D8B6D13F-1754-4E1E-B960-262701E6C914,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250135",3491.19,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"47",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
CB0E522B-DE8D-40BC-A971-3BC51AB14B1C,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250135",558.59,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"47",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
D3212504-11E8-4876-B859-9F20BE3A8159,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250162",2033.50,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"48",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"49442E15-501D-449B-BD66-224F91591E6C","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250162",1753.02,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"48",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B0657515-BAB9-4A9C-83E9-D92AC0701B6C,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250162",280.48,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"48",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A817A020-6F72-4458-BA61-069CAB24E1EC,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","308550",1870.85,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"49",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"0A83AC35-2DA2-4744-AFC4-556CFF453539","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","308550",1612.80,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"49",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6CCC3EF4-67C0-4B10-9722-AC55E606439E","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","308550",258.05,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"49",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
EBD09BE2-1463-4CC7-93BF-216E56FDD730,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250192",4887.79,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"52",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A450BE3F-B457-4D9D-8E4B-FC0735C0176B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250192",4213.61,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"52",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"866C4C6D-688D-4F99-BFEB-A289C1FD0E3D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250192",674.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"52",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"4A528A68-5E00-4BD2-BD5F-194351D9D320","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","502",1484.88,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A2C268D5-80EC-4806-BA6C-CBFF171245E8,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","502",1280.07,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
ECEA2C63-2692-4996-9017-852E2367E0CA,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","502",204.81,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
E219C00D-9A01-4F41-87CC-CAC2DC67A837,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250253",2816.96,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"7DC04F90-3EDF-4226-99CE-512EA1D9699B","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250253",2428.41,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B62D1937-347E-413C-B4E7-2D71B3118767,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250253",388.55,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"709406BA-5FA2-4CEA-ADAB-623ECDB5C597","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","251527",15006.07,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"82C61357-B2B2-4D88-B139-EF45A46B8FE6","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","251527",12936.27,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"59DE57C5-CEFB-4A53-BC94-9CFB69EEF21D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","251527",2069.80,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"53",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C34D7893-74CE-486A-B136-D2B3A3EE0140,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252008",71.53,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"70CA1E39-D810-409E-80E7-C022147C67A7","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252008",61.66,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"4EF32942-6C2C-4047-ADD5-C35D92EECF94","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252008",9.87,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A75DB6D3-4587-4A67-92DA-57D4876801DC,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","6471",427.39,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
EF12D6F7-B467-4480-8B77-F12C5C6D00B8,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","6471",368.44,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"69134A1B-645C-4D18-AF9F-BDD4BBCC76CE","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","6471",58.95,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"54",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"16DBF879-CBA4-457F-BC94-6ED7884F6B8F","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250113",5118.65,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"59",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6A6B3FCC-E2E5-4113-A4D5-0BB51A95302D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250113",4412.63,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"59",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6629C805-C444-4310-B5F9-1BA808574239","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250113",706.02,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"59",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
DBF0F0A4-26E3-44FD-8FDD-F90BF87927BA,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250020",4964.29,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"62",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"759E6E21-A439-4628-A965-27216D7907D7","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250020",4279.56,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"62",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A0D2DD63-ED60-4B0F-8421-B79FF2A9B8BE,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250020",684.73,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"62",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"4593F3A9-66A8-4781-8985-F7277B064490","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250128",126.87,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"10AFB37D-4C19-4CF7-9524-0B53212961EB","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250128",109.37,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"1F023081-17E7-42CC-9068-0C2334ABAF1A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250128",17.50,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C9A2AFDB-9783-43BD-9554-0D04B9D97BF4,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","2717",436.51,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
E275BEB5-BA6A-4F22-9798-B3D01E8C9F50,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","2717",376.30,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"3493EAE9-910B-4EDB-93EC-5584CC1E3B3D","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","2717",60.21,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"65",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"48F236B2-44BD-47D8-BF35-C20F27AEB8BF","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250293",4062.53,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"66",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"8E95909B-313F-435B-8DEB-297560454448","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250293",3502.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"66",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"105CF2FF-6DFB-43D7-87B7-953640702405","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250293",560.35,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"66",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
CD2A2DBA-39E8-4CDB-B041-B66D0657A846,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","252377",4771.60,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
DC25C60D-FE43-4432-8D05-5928302CB19C,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","252377",4113.45,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
ADEC3381-0213-4ADB-8EA5-7C71BB99DA40,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","252377",658.15,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"6DB0343A-0A58-4228-A02D-A6FC80C21C68","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250212",4322.07,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
D674AA14-962D-48A3-9A53-A91E419E33D4,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250212",3725.92,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"7B6F5F8F-8E9D-4968-9002-E20900EAF91C","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250212",596.15,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"67",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"3CDCFFE3-B6C1-4E02-AA21-96DB539586B8","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250038",112.14,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"70",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"30747CD4-375D-48B7-BDB2-C7E76A49396A","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250038",96.67,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"70",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
EE039DFF-AB9B-486D-8EBB-C566277B5A63,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250038",15.47,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"70",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
F169DC51-AFDD-4F59-8C6F-40C5B3716C6D,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250024",1649.98,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"63FC1492-F2D5-417E-B796-5D89178B1A79","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250024",1422.40,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"10C14593-4D93-431A-BE7D-C06404A47F09","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250024",227.58,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B62F6388-662F-428B-B33B-F20DA44D51DE,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250057",30.28,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C81DFC52-4FD7-43AB-B5EA-1423CE8D9BDF,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250057",26.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
A8ED2438-C432-4B8D-8E1E-3F347E7AE3D8,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250057",4.18,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"71",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"705BA1F0-3C7B-4EF8-8039-F8B349E94F82","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250279",54.91,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"72",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"7B86B483-4B93-47E2-BF42-EB1371412C90","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250279",47.34,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"72",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"830E3A54-9A99-4269-B001-8042037CAB32","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250279",7.57,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"72",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"23AC7E06-01F5-4EFC-B009-286B2AFFA881","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","250208",250.68,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"75",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
B700FD8C-37BF-4FA9-8F9F-6AA641E7B425,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"5801011003","250208",216.10,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"75",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
C0352482-0049-4931-92AB-200D8CAFC76B,"2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,C,"1008030201","250208",34.58,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"75",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
"0B176180-ADA0-4125-BD90-7CF141E55056","2005",2025-08-31,Fill Rate Agosto 2025,"08-Fill Rats 08-000751169-25M",MXN,1.0000,D,"2001000001","251988",22.44,"9502",C001,2025-08-31,,REBATES                       ,2025-10-24,2025-10-22,KI,"76",SD11000000,"",,"0",2025-10-22,REMAN,SODISAP,"158"
